stimulus,round,channel,pct_of_episode,median,q1,q3,n_subjects
CLC,2,pupil dilation,41.5,3.76562941161,3.42498744304,3.95505694125,4
CLC,2,pupil dilation,42.5,3.81954768641,3.36155150835,4.01613113498,4
CLC,2,pupil dilation,43.5,3.626409202,3.26729658532,3.84234917468,4
CLC,2,pupil dilation,44.5,3.74481292861,3.39254657491,3.85479821993,4
CLC,2,pupil dilation,45.5,3.79605675445,3.39375304074,3.95319895201,4
CLC,2,pupil dilation,46.5,3.91007403178,3.58688064871,3.93262010611,4
CLC,2,pupil dilation,47.5,3.81823092275,3.50236676507,3.87988448794,4
CLC,2,pupil dilation,48.5,3.99190960544,3.59913474819,4.17840429587,4
CLC,2,pupil dilation,49.5,4.14940006685,3.83726844888,4.17712242211,4
CLC,2,pupil dilation,50.5,4.12629649473,3.83442895415,4.14749498292,4
CLC,2,pupil dilation,51.5,4.05639507812,3.69967427147,4.13089901816,4
CLC,2,pupil dilation,52.5,3.9965388241,3.64262276343,4.09712564793,4
CLC,2,pupil dilation,53.5,3.95839874368,3.60456820018,4.07848393842,4
CLC,2,pupil dilation,54.5,3.99684618092,3.60233928282,4.14173523228,4
CLC,2,pupil dilation,55.5,3.83844218685,3.41192921148,4.11878685244,4
CLC,2,pupil dilation,56.5,3.91601081458,3.53937144403,4.03602096154,4
CLC,2,pupil dilation,57.5,3.92269841703,3.58182495495,3.96075391025,4
CLC,2,pupil dilation,58.5,3.90217802649,3.53574084616,4.1030118134,4
CLC,2,pupil dilation,59.5,3.93511409703,3.54488958831,4.07337633986,4
CLC,2,pupil dilation,60.5,3.88154724226,3.56771421636,4.04053687214,4
CLC,2,pupil dilation,61.5,3.81325938041,3.46845733651,4.05066880095,4
CLC,2,pupil dilation,62.5,4.11942135298,3.65685912366,4.28599248907,4
CLC,2,pupil dilation,63.5,4.00061985766,3.57643060927,4.2016240961,4
