subject,stimulus,threshold,start_s,duration_s,n_samples,kind
R2-04,BOR,0.5,624.759074,0.334451,40,blink
R2-04,BOR,0.5,635.973412,0.0768879999999,9,blink
R2-04,BOR,0.5,637.822825,0.54226,65,extended
R2-04,BOR,0.5,641.229438,0.0836850000001,10,blink
R2-04,BOR,0.5,646.903668,0.816831,98,extended
R2-04,BOR,0.5,649.886127,0.359335,42,blink
R2-04,BOR,0.5,650.88605,0.309165,37,blink
R2-04,BOR,0.5,653.41862,0.304016,36,blink
R2-04,BOR,0.5,655.193517,0.383931,48,blink
R2-04,BOR,0.5,657.159271,0.342805,41,blink
R2-04,BOR,0.5,658.300772,0.334156,40,blink
R2-04,BOR,0.5,659.025605,0.2926,35,blink
R2-04,BOR,0.5,659.484142,0.350574,42,blink
R2-04,BOR,0.5,660.283648,0.284154,34,blink
R2-04,BOR,0.5,663.823988,0.310923,34,blink
R2-04,BOR,0.5,665.724131,1.158982,139,extended
R2-04,BOR,0.5,673.697016,0.251061,30,blink
R2-04,BOR,0.5,680.59534,0.0839130000001,10,blink
R2-04,BOR,0.5,683.019514,0.19279,23,blink
R2-04,BOR,0.5,685.460421,0.142758,17,blink
R2-04,BOR,0.5,686.835317,0.175893,21,blink
R2-04,BOR,0.5,688.309978,0.184343,22,blink
R2-04,BOR,0.5,693.258586,0.142651,17,blink
R2-04,BOR,0.5,693.817065,0.175846,21,blink
R2-04,BOR,0.5,694.692608,0.233283,28,blink
R2-04,BOR,0.5,695.466584,0.28415,34,blink
R2-04,BOR,0.5,696.774712,0.184571,22,blink
R2-04,BOR,0.5,697.43285,0.260253,31,blink
R2-04,BOR,0.5,698.648836,0.267865,32,blink
R2-04,BOR,0.5,699.59036,0.292579,35,blink
R2-04,BOR,0.5,700.322008,0.293687,35,blink
R2-04,BOR,0.5,701.214863,0.259515,31,blink
R2-04,BOR,0.5,702.247754,0.242916,29,blink
R2-04,BOR,0.5,702.689739,0.267544,32,blink
R2-04,BOR,0.5,703.306138,0.292862,35,blink
R2-04,BOR,0.5,704.663693,0.301202,36,blink
R2-04,BOR,0.5,706.688898,0.284104,34,blink
R2-04,BOR,0.5,707.905114,0.334162,40,blink
R2-04,BOR,0.5,709.167231,0.321668,39,blink
R2-04,BOR,0.5,710.604316,0.292708,35,blink
R2-04,BOR,0.5,711.645813,0.309187,37,blink
R2-04,BOR,0.5,712.528502,0.309642,37,blink
R2-04,BOR,0.5,713.177836,0.292939,35,blink
R2-04,BOR,0.5,714.335978,0.21766,26,blink
R2-04,BOR,0.5,715.585846,0.221233,26,blink
R2-04,BOR,0.5,715.952568,0.351222,42,blink
R2-04,BOR,0.5,720.984569,0.276332,33,blink
R2-04,BOR,0.5,722.792703,0.384441,42,blink
R2-04,BOR,0.5,729.341489,0.367175,44,blink
R2-04,BOR,0.5,731.415665,0.317593,38,blink
R2-04,BOR,0.5,732.173896,0.075997,9,blink
R2-04,BOR,0.5,733.806781,0.330317,36,blink
R2-04,BOR,0.5,747.461692,0.25089,30,blink
R2-04,BOR,0.5,770.204873,0.092071,11,blink
R2-04,BOR,0.5,774.213242,0.325607,39,blink
R2-04,BOR,0.5,778.48698,0.0677479999999,8,blink
R2-04,BOR,0.5,782.136451,0.417153,50,blink
R2-04,BOR,0.5,783.719272,0.12439,15,blink
R2-04,BOR,0.5,785.367076,0.442692,53,blink
R2-04,BOR,0.5,795.283023,0.0756180000001,9,blink
R2-04,BOR,0.5,795.907819,0.533392,64,extended
R2-04,BOR,0.5,798.057455,0.292177,35,blink
R2-04,BOR,0.5,822.426024,0.326058,39,blink
R2-04,BOR,0.5,829.791036,0.394962,45,blink
R2-04,BOR,0.5,831.791949,0.338303,38,blink
R2-04,BOR,0.5,834.922658,0.270255,32,blink
R2-04,BOR,0.5,846.919807,0.267691,32,blink
R2-04,BOR,0.5,850.19549,0.224286,31,blink
R2-04,BOR,0.5,850.644124,0.383997,46,blink
R2-04,BOR,0.5,851.602001,0.367696,44,blink
R2-04,BOR,0.5,852.376794,0.367203,44,blink
R2-04,BOR,0.5,853.234777,0.325461,39,blink
R2-04,BOR,0.5,858.75876,0.165217,20,blink
R2-04,BOR,0.5,868.989324,0.234014,28,blink
R2-04,BOR,0.5,870.855791,0.408416,49,blink
R2-04,BOR,0.5,891.558514,0.067403,8,blink
R2-04,BOR,0.5,894.824116,0.249847,29,blink
R2-04,BOR,0.5,896.129688,0.212003,27,blink
R2-04,BOR,0.5,900.95633,0.213527,23,blink
R2-04,BOR,0.5,901.656182,0.21749,26,blink
R2-04,BOR,0.5,902.772342,0.184415,22,blink
R2-04,BOR,0.5,903.455351,0.21782,26,blink
R2-04,BOR,0.5,904.48875,0.250853,30,blink
R2-04,BOR,0.5,905.446772,0.242633,29,blink
R2-04,BOR,0.5,906.204854,0.24424,29,blink
R2-04,BOR,0.5,906.921387,0.300852,36,blink
R2-04,BOR,0.5,907.67938,0.259292,31,blink
R2-04,BOR,0.5,908.529355,0.317635,38,blink
R2-04,BOR,0.5,910.278976,0.284193,34,blink
R2-04,BOR,0.5,911.061861,0.876005,105,extended
R2-04,BOR,0.5,913.172742,0.305817,37,blink
R2-04,BOR,0.5,914.393983,0.216915,26,blink
R2-04,BOR,0.5,915.260488,0.226338,27,blink
R2-04,BOR,0.5,916.752227,0.275676,33,blink
R2-04,BOR,0.5,930.397552,0.202469,24,blink
R2-04,BOR,0.5,932.206738,0.167506,20,blink
R2-04,BOR,0.5,936.680568,0.167605,20,blink
R2-04,BOR,0.5,938.904898,0.150908,18,blink
R2-04,BOR,0.5,943.127691,0.143655,17,blink
R2-04,BOR,0.5,952.156075,0.188049,23,blink
R2-04,BOR,0.5,956.173273,0.119958,18,blink
R2-04,BOR,0.5,956.584352,0.283863,34,blink
R2-04,BOR,0.5,957.025269,2.467266,296,extended
R2-04,BOR,0.5,961.466029,0.2925,35,blink
R2-04,BOR,0.5,962.69065,0.308971,37,blink
R2-04,BOR,0.5,965.773522,0.27024,32,blink
R2-04,BOR,0.5,966.531148,0.284518,34,blink
R2-04,BOR,0.5,976.344554,0.226699,27,blink
R2-04,BOR,0.5,978.11656,0.237652,30,blink
R2-04,BOR,0.5,982.96051,0.07732,9,blink
R2-04,BOR,0.5,984.88465,0.29484,35,blink
R2-04,BOR,0.5,985.27636,0.200874,24,blink
R2-04,BOR,0.5,986.209513,0.234203,28,blink
R2-04,BOR,0.5,987.952152,0.234052,28,blink
R2-04,BOR,0.5,989.500436,0.284119,34,blink
R2-04,BOR,0.5,990.350405,0.30881,37,blink
R2-04,BOR,0.5,997.498502,0.309048,37,blink
R2-04,BOR,0.5,1007.90422,0.275715,33,blink
R2-04,BOR,0.5,1010.445278,0.275559,33,blink
R2-04,BOR,0.5,1011.760983,0.301518,36,blink
R2-04,BOR,0.5,1013.019517,0.225901,27,blink
R2-04,BOR,0.5,1014.419109,0.267531,32,blink
R2-04,BOR,0.5,1015.302235,0.318352,38,blink
R2-04,BOR,0.5,1022.860907,0.223718,27,blink
R2-04,BOR,0.5,1024.25,0.209213,25,blink
R2-04,BOR,0.5,1026.566535,0.275779,33,blink
R2-04,BOR,0.5,1027.491184,0.258936,31,blink
R2-04,BOR,0.5,1029.073957,0.267572,32,blink
R2-04,BOR,0.5,1030.915048,0.273794,32,blink
R2-04,BOR,0.5,1032.639992,0.300715,36,blink
R2-04,BOR,0.5,1034.856926,0.337548,37,blink
R2-04,BOR,0.5,1045.719767,0.25898,31,blink
R2-04,BOR,0.5,1057.816614,0.328833,35,blink
R2-04,BOR,0.5,1059.907821,32.017707,3843,extended
R2-04,BOR,0.5,1095.208049,0.300276,36,blink
R2-04,BOR,0.5,1096.3069,0.442293,53,blink
R2-04,BOR,0.5,1097.81473,0.326102,39,blink
R2-04,BOR,0.5,1098.564287,0.342524,41,blink
R2-04,CLC,0.5,0,0.033448,4,blink
R2-04,CLC,0.5,4.240542,0.225526,27,blink
R2-04,CLC,0.5,5.814495,0.167713,20,blink
R2-04,CLC,0.5,6.539696,27.526877,3304,extended
R2-04,CLC,0.5,39.522695,0.234535,28,blink
R2-04,CLC,0.5,41.880655,0.284299,34,blink
R2-04,CLC,0.5,46.046507,0.217506,26,blink
R2-04,CLC,0.5,47.054359,0.309367,37,blink
R2-04,CLC,0.5,48.012351,0.201141,24,blink
R2-04,CLC,0.5,49.32871,0.209412,25,blink
R2-04,CLC,0.5,50.11193,0.200981,24,blink
R2-04,CLC,0.5,50.65317,0.184492,22,blink
R2-04,CLC,0.5,51.128386,0.200955,24,blink
R2-04,CLC,0.5,51.66179,0.1922,23,blink
R2-04,CLC,0.5,52.069368,0.23497,28,blink
R2-04,CLC,0.5,52.578026,0.225789,27,blink
R2-04,CLC,0.5,53.052557,0.234591,28,blink
R2-04,CLC,0.5,54.569075,0.176061,21,blink
R2-04,CLC,0.5,67.240786,0.167925,20,blink
R2-04,CLC,0.5,68.965742,0.125695,15,blink
R2-04,CLC,0.5,69.490168,0.142915,17,blink
R2-04,CLC,0.5,70.847305,0.143638,17,blink
R2-04,CLC,0.5,71.431658,0.175816,21,blink
R2-04,CLC,0.5,72.422838,0.184463,22,blink
R2-04,CLC,0.5,74.180686,0.134949,16,blink
R2-04,CLC,0.5,76.046922,0.134311,16,blink
R2-04,CLC,0.5,77.604575,0.167904,20,blink
R2-04,CLC,0.5,78.66205,0.160472,22,blink
R2-04,CLC,0.5,80.499569,0.088812,15,blink
R2-04,CLC,0.5,81.270766,0.134112,16,blink
R2-04,CLC,0.5,81.820528,0.167645,20,blink
R2-04,CLC,0.5,82.862089,0.159139,19,blink
R2-04,CLC,0.5,83.278534,0.175957,21,blink
R2-04,CLC,0.5,84.370139,0.134959,12,blink
R2-04,CLC,0.5,84.819896,0.167614,20,blink
R2-04,CLC,0.5,89.368818,0.184066,22,blink
R2-04,CLC,0.5,91.043486,0.159027,19,blink
R2-04,CLC,0.5,92.674543,0.194207,23,blink
R2-04,CLC,0.5,94.183976,0.167783,20,blink
R2-04,CLC,0.5,100.498506,0.101744,16,blink
R2-04,CLC,0.5,101.557122,0.151089,18,blink
R2-04,CLC,0.5,113.021029,0.20937,25,blink
R2-04,CLC,0.5,123.201589,0.142838,17,blink
R2-04,CLC,0.5,151.086311,0.150976,18,blink
R2-04,CLC,0.5,213.179042,0.042172,5,blink
R2-04,CLC,0.5,214.19554,0.134144,16,blink
R2-04,CLC,0.5,228.383348,0.159177,19,blink
R2-04,CLC,0.5,231.257734,0.117667,14,blink
R2-04,CLC,0.5,239.963584,0.109565,13,blink
R2-04,CLC,0.5,242.738004,0.167664,20,blink
R2-04,CLC,0.5,244.079314,0.125903,15,blink
R2-04,CLC,0.5,254.660324,0.11734,14,blink
R2-04,CLC,0.5,255.168543,0.217204,26,blink
R2-04,CLC,0.5,255.676306,0.159843,19,blink
R2-04,CLC,0.5,257.209452,0.134592,16,blink
R2-04,CLC,0.5,257.734709,0.183874,22,blink
R2-04,CLC,0.5,258.667545,0.159267,19,blink
R2-04,CLC,0.5,265.640614,0.117644,14,blink
R2-04,CLC,0.5,267.314958,0.18366,20,blink
R2-04,CLC,0.5,269.414685,0.159314,19,blink
R2-04,CLC,0.5,286.177146,0.101176,12,blink
R2-04,CLC,0.5,290.034534,0.117635,14,blink
R2-04,CLC,0.5,291.63044,0.112942,17,blink
R2-04,CLC,0.5,294.667183,0.158818,19,blink
R2-04,CLC,0.5,309.04673,0.12559,15,blink
R2-04,CLC,0.5,317.159824,0.251876,30,blink
R2-04,CLC,0.5,333.931755,0.142872,17,blink
R2-04,CLC,0.5,339.905319,0.183924,22,blink
R2-04,CLC,0.5,340.497217,0.1556,21,blink
R2-04,CLC,0.5,346.012123,0.16754,20,blink
R2-04,CLC,0.5,360.924738,0.117917,14,blink
R2-04,CLC,0.5,363.557611,0.150941,18,blink
R2-04,CLC,0.5,366.773509,0.14276,17,blink
R2-04,CLC,0.5,372.122245,0.0925439999999,11,blink
R2-04,CLC,0.5,374.271604,0.142511,17,blink
R2-04,CLC,0.5,378.220605,0.28522,29,blink
R2-04,CLC,0.5,379.678233,0.192781,23,blink
R2-04,CLC,0.5,384.793581,0.151162,18,blink
R2-04,CLC,0.5,386.135424,0.134172,16,blink
R2-04,CLC,0.5,396.890934,0.167287,20,blink
R2-04,CLC,0.5,397.93241,0.225683,27,blink
R2-04,CLC,0.5,403.022749,0.209062,25,blink
R2-04,CLC,0.5,403.627787,0.262331,35,blink
R2-04,CLC,0.5,404.164037,0.259315,31,blink
R2-04,CLC,0.5,404.705559,0.234273,28,blink
R2-04,CLC,0.5,405.255468,0.275919,33,blink
R2-04,CLC,0.5,405.688669,0.334196,40,blink
R2-04,CLC,0.5,406.646248,0.23495,28,blink
R2-04,CLC,0.5,408.421001,0.21393,21,blink
R2-04,CLC,0.5,426.498641,0.128921,20,blink
R2-04,CLC,0.5,427.524672,0.242675,29,blink
R2-04,CLC,0.5,431.493171,0.223092,27,blink
R2-04,CLC,0.5,443.129278,0.200802,24,blink
R2-04,CLC,0.5,447.97786,0.159324,19,blink
R2-04,CLC,0.5,454.526488,0.175759,21,blink
R2-04,CLC,0.5,461.716217,0.192945,23,blink
R2-04,CLC,0.5,462.612113,0.146233,19,blink
R2-04,CLC,0.5,465.132081,0.142442,17,blink
R2-04,CLC,0.5,475.446047,0.167935,18,blink
R2-04,CLC,0.5,484.351819,0.209443,25,blink
R2-04,CLC,0.5,493.033074,0.20931,25,blink
R2-04,CLC,0.5,493.933303,0.217083,26,blink
R2-04,CLC,0.5,494.49914,0.309358,37,blink
R2-04,CLC,0.5,495.67387,0.25949,31,blink
R2-04,CLC,0.5,497.609715,0.189686,27,blink
R2-04,CLC,0.5,500.214561,0.217626,26,blink
R2-04,CLC,0.5,501.547654,0.217488,26,blink
R2-04,CLC,0.5,504.996138,0.284741,34,blink
R2-04,CLC,0.5,512.919575,0.201171,24,blink
R2-04,CLC,0.5,514.110961,0.217611,26,blink
R2-04,CLC,0.5,517.552018,0.233991,28,blink
R2-04,CLC,0.5,528.132472,0.217891,26,blink
R2-04,CLC,0.5,529.373506,0.241426,27,blink
R2-04,CLC,0.5,531.723169,0.176061,21,blink
R2-04,CLC,0.5,534.59649,0.259852,34,blink
R2-04,CLC,0.5,541.087266,0.242803,29,blink
R2-04,CLC,0.5,543.553519,0.242545,29,blink
R2-04,CLC,0.5,545.602998,0.242822,29,blink
R2-04,CLC,0.5,547.410921,0.251167,30,blink
R2-04,CLC,0.5,593.607766,0.175863,21,blink
R2-04,CLC,0.5,595.432811,0.173291,20,blink
R2-04,CLC,0.5,596.165465,0.209155,25,blink
R2-04,CLC,0.5,596.790337,0.225893,27,blink
R2-04,CLC,0.5,603.671721,0.192647,23,blink
R2-04,CLC,0.5,604.780097,0.200647,24,blink
R2-04,CLC,0.5,618.026658,0.159115,19,blink
R2-04,CLC,0.5,618.610575,0.200148,26,blink
R2-04,CLC,0.5,619.343238,0.259283,26,blink
R2-04,CLC,0.5,620.150767,0.201128,24,blink
R2-04,CLC,0.5,621.324549,0.186827,21,blink
R2-04,CLC,0.5,622.150258,0.176216,21,blink
R2-04,CLC,0.5,627.365846,0.135368,12,blink
R2-04,CLC,0.5,633.239708,0.133871,16,blink
R2-04,CLC,0.5,635.947194,0.159153,19,blink
R2-04,CLC,0.5,636.979952,0.151179,18,blink
R2-04,CLC,0.5,637.438748,0.200456,24,blink
R2-04,CLC,0.5,639.595891,0.159602,19,blink
R2-04,CLC,0.5,640.379297,0.117867,14,blink
R2-04,CLC,0.5,642.01216,0.25928,31,blink
R2-04,CLC,0.5,645.253108,0.184102,22,blink
R2-04,CLC,0.5,646.269365,0.236282,27,blink
R2-04,CLC,0.5,662.032475,0.133923,16,blink
R2-04,CLC,0.5,665.256139,0.167735,20,blink
R2-04,CLC,0.5,669.963582,0.200737,24,blink
R2-04,CLC,0.5,671.879827,0.167252,20,blink
R2-04,CLC,0.5,673.30439,0.134065,16,blink
R2-04,CLC,0.5,674.601475,0.228335,28,blink
R2-04,CLC,0.5,675.378945,0.203538,23,blink
R2-04,CLC,0.5,676.736882,0.200666,24,blink
R2-04,CLC,0.5,677.526977,0.285301,34,blink
R2-04,CLC,0.5,678.186492,0.250761,30,blink
R2-04,CLC,0.5,678.9612,0.217482,26,blink
R2-04,CLC,0.5,679.73607,0.259063,31,blink
R2-04,CLC,0.5,680.077241,0.483888,58,blink
R2-04,CLC,0.5,681.260497,0.247087,25,blink
R2-04,CLC,0.5,682.450732,0.210585,25,blink
R2-04,CLC,0.5,689.066977,0.192522,23,blink
R2-04,CLC,0.5,695.890174,0.184404,22,blink
R2-04,CLC,0.5,698.089713,0.167456,20,blink
R2-04,CLC,0.5,709.794963,0.134308,16,blink
R2-04,CLC,0.5,711.419776,0.156485,18,blink
R2-04,CLC,0.5,719.025898,0.142697,17,blink
R2-04,CLC,0.5,719.85113,0.134091,16,blink
R2-04,CLC,0.5,720.503042,0.273574,33,blink
R2-04,CLC,0.5,732.239387,0.259198,28,blink
R2-04,CLC,0.5,736.571732,0.150885,18,blink
R2-04,CLC,0.5,740.572019,0.166272,25,blink
R2-04,CLC,0.5,745.385854,0.199849,21,blink
R2-04,CLC,0.5,748.568185,0.234788,30,blink
R2-04,CLC,0.5,749.284662,0.218805,23,blink
R2-04,CLC,0.5,749.667892,0.193272,23,blink
R2-04,CLC,0.5,749.951268,0.24257,29,blink
R2-04,CLC,0.5,750.384836,0.234174,28,blink
R2-04,CLC,0.5,751.059812,0.209079,25,blink
R2-04,CLC,0.5,751.975877,0.284323,34,blink
R2-04,CLC,0.5,752.884189,0.242568,29,blink
R2-04,CLC,0.5,767.705375,0.259192,31,blink
R2-04,CLC,0.5,768.396902,0.275922,33,blink
R2-04,CLC,0.5,771.327105,0.182411,20,blink
R2-04,CLC,0.5,773.286733,0.218108,21,blink
R2-04,CLC,0.5,773.852621,0.218924,26,blink
R2-04,CLC,0.5,774.497431,0.24045,29,blink
R2-04,CLC,0.5,775.508724,0.153859,23,blink
R2-04,CLC,0.5,793.857095,0.151041,18,blink
R2-04,CLC,0.5,801.446944,0.134207,16,blink
R2-04,CLC,0.5,804.271346,0.15082,18,blink
R2-04,CLC,0.5,804.970679,0.126053,15,blink
R2-04,CLC,0.5,805.895846,0.167417,20,blink
R2-04,CLC,0.5,830.156396,0.058622,7,blink
R2-04,CLC,0.5,850.89268,0.134214,16,blink
R2-04,CLC,0.5,864.573243,0.100683,13,blink
R2-04,CLC,0.5,866.171878,0.267798,32,blink
R2-04,CLC,0.5,871.304256,0.194087,21,blink
R2-04,CLC,0.5,871.779249,0.234602,28,blink
R2-04,CLC,0.5,872.220147,0.357653,39,blink
R2-04,CLC,0.5,873.070737,0.20859,25,blink
R2-04,CLC,0.5,874.594889,0.159531,19,blink
R2-04,CLC,0.5,875.294721,0.210357,22,blink
R2-04,CLC,0.5,875.951755,0.135587,16,blink
R2-04,CLC,0.5,876.394636,0.209189,25,blink
R2-04,CLC,0.5,876.761293,0.225718,27,blink
R2-04,CLC,0.5,877.369387,0.223201,24,blink
R2-04,CLC,0.5,877.852647,0.275886,33,blink
R2-04,CLC,0.5,878.335983,0.250607,30,blink
R2-04,CLC,0.5,878.852319,0.259207,31,blink
R2-04,CLC,0.5,879.385471,0.250976,30,blink
R2-04,CLC,0.5,879.893388,0.267812,32,blink
R2-04,CLC,0.5,880.385201,0.267671,32,blink
R2-04,CLC,0.5,881.060132,0.267592,32,blink
R2-04,CLC,0.5,881.67609,0.284458,34,blink
R2-04,CLC,0.5,902.671633,0.0656,8,blink
R2-04,CLC,0.5,905.120357,0.167808,20,blink
R2-04,CLC,0.5,908.886102,0.134474,16,blink
R2-04,CLC,0.5,916.326002,0.150895,18,blink
R2-04,CLC,0.5,919.317173,0.209085,25,blink
R2-04,CLC,0.5,923.049314,0.11748,14,blink
R2-04,CLC,0.5,926.848293,0.150995,18,blink
R2-04,CLC,0.5,931.013756,0.201256,24,blink
R2-04,CLC,0.5,933.588265,0.134367,16,blink
R2-04,CLC,0.5,936.971042,0.192375,23,blink
R2-04,CLC,0.5,937.878959,0.209353,25,blink
R2-04,CLC,0.5,938.778849,0.184179,22,blink
R2-04,CLC,0.5,949.442784,0.167508,20,blink
R2-04,CLC,0.5,949.992548,0.217237,26,blink
R2-04,CLC,0.5,952.597257,0.154065,21,blink
R2-04,CLC,0.5,953.258622,0.192399,23,blink
R2-04,CLC,0.5,953.641817,0.19225,23,blink
R2-04,CLC,0.5,956.257684,0.150855,18,blink
R2-04,CLC,0.5,962.508941,0.0393009999999,6,blink
R2-04,CLC,0.5,963.222638,0.17576,21,blink
R2-04,CLC,0.5,965.146998,0.184329,22,blink
R2-04,CLC,0.5,968.021184,0.192779,23,blink
R2-04,CLC,0.5,970.762252,0.159186,19,blink
R2-04,CLC,0.5,972.811933,0.333834,40,blink
R2-04,CLC,0.5,973.827654,0.143064,17,blink
R2-04,CLC,0.5,975.336034,0.109557,13,blink
R2-04,CLC,0.5,976.585522,0.167668,20,blink
R2-04,CLC,0.5,977.793392,0.234472,28,blink
R2-04,CLC,0.5,978.668114,0.17633,21,blink
R2-04,CLC,0.5,979.243607,0.217594,26,blink
R2-04,CLC,0.5,980.159511,0.201465,24,blink
R2-04,CLC,0.5,980.801379,0.175656,21,blink
R2-04,CLC,0.5,986.20796,0.243108,29,blink
R2-04,CLC,0.5,988.562321,0.179756,23,blink
R2-04,CLC,0.5,990.24894,0.175863,21,blink
R2-04,CLC,0.5,992.648579,0.259195,31,blink
R2-04,CLC,0.5,995.180848,0.167574,20,blink
R2-04,CLC,0.5,995.581203,0.242331,29,blink
R2-04,CLC,0.5,996.080838,0.209395,25,blink
R2-04,CLC,0.5,996.582629,0.207288,29,blink
R2-04,CLC,0.5,997.172347,0.234274,28,blink
R2-04,CLC,0.5,997.755608,0.259021,31,blink
R2-04,CLC,0.5,999.021717,0.176073,21,blink
R2-04,CLC,0.5,999.630099,0.192646,23,blink
R2-04,CLC,0.5,1000.129957,0.234141,28,blink
R2-04,CLC,0.5,1001.204793,0.142478,17,blink
R2-04,CLC,0.5,1006.752697,0.184852,22,blink
R2-04,CLC,0.5,1007.444532,0.226046,27,blink
R2-04,CLC,0.5,1008.52792,0.192566,24,blink
R2-04,CLC,0.5,1010.573665,0.237831,31,blink
R2-04,CLC,0.5,1011.676964,0.200832,24,blink
R2-04,CLC,0.5,1012.201983,0.250785,30,blink
R2-04,CLC,0.5,1012.760061,0.300901,36,blink
R2-04,CLC,0.5,1013.62645,0.217455,26,blink
R2-04,CLC,0.5,1014.33469,0.242945,25,blink
R2-04,CLC,0.5,1015.076237,0.184147,22,blink
R2-04,CLC,0.5,1015.734327,0.225743,27,blink
R2-04,CLC,0.5,1016.950196,0.176355,21,blink
R2-04,CLC,0.5,1036.279521,0.175391,21,blink
R2-04,CLC,0.5,1045.951751,0.160171,19,blink
R2-04,CLC,0.5,1047.992893,0.117439,14,blink
R2-04,CLC,0.5,1050.184029,0.175702,21,blink
R2-04,CLC,0.5,1052.183187,0.176174,21,blink
R2-04,CLC,0.5,1053.496871,0.087081,15,blink
R2-04,CLC,0.5,1055.282672,0.159058,19,blink
R2-04,CLC,0.5,1056.491234,0.142015,21,blink
R2-04,CLC,0.5,1059.240018,0.184062,22,blink
R2-04,CLC,0.5,1059.823404,0.258929,31,blink
R2-04,CLC,0.5,1065.613022,0.217848,26,blink
R2-04,CLC,0.5,1068.204373,0.209207,25,blink
R2-04,CLC,0.5,1068.70458,0.275619,33,blink
R2-04,CLC,0.5,1069.987295,0.150812,18,blink
R2-04,CLC,0.5,1074.152677,0.192249,23,blink
R2-04,CLC,0.5,1077.98501,0.209494,25,blink
R2-04,CLC,0.5,1079.159928,0.20916,25,blink
R2-04,CLC,0.5,1080.32629,0.248736,29,blink
R2-04,CLC,0.5,1080.817824,0.259032,31,blink
R2-04,CLC,0.5,1081.433497,0.251107,30,blink
R2-04,CLC,0.5,1082.216988,0.234664,28,blink
R2-04,CLC,0.5,1083.191545,0.243089,29,blink
R2-04,CLC,0.5,1087.707499,0.209305,25,blink
R2-04,CLC,0.5,1091.998037,0.192697,23,blink
R2-04,CLC,0.5,1093.947731,0.217455,26,blink
R2-04,CLC,0.5,1098.27959,0.299261,32,blink
R2-04,CLC,0.5,1099.112642,0.26787,32,blink
R2-04,CLC,0.5,1100.712376,0.242638,29,blink
R2-04,CLC,0.5,1102.45349,0.234478,28,blink
R2-04,CLC,0.5,1103.628142,0.209514,25,blink
R2-04,CLC,0.5,1106.319097,23.011347,2762,extended
R2-04,CLC,0.5,1130.587917,0.38445,46,blink
R2-04,CLC,0.5,1131.837663,0.325841,39,blink
R2-04,CLC,0.5,1132.937415,0.25961,31,blink
R2-04,CLC,0.5,1133.837292,0.259693,31,blink
R2-04,CLC,0.5,1135.83728,0.275982,33,blink
R2-04,CLC,0.5,1138.611665,2.679813,322,extended
R2-04,INT,0.5,0,0.058699,7,blink
R2-04,INT,0.5,0.549095,0.192724,23,blink
R2-04,INT,0.5,1.332207,0.101208,12,blink
R2-04,INT,0.5,1.748827,0.275916,33,blink
R2-04,INT,0.5,2.248743,0.284304,34,blink
R2-04,INT,0.5,2.765565,0.242431,29,blink
R2-04,INT,0.5,3.273512,0.267398,32,blink
R2-04,INT,0.5,3.907893,0.199823,27,blink
R2-04,INT,0.5,4.506484,0.259328,31,blink
R2-04,INT,0.5,5.22354,0.233757,29,blink
R2-04,INT,0.5,5.839762,0.209145,25,blink
R2-04,INT,0.5,6.789467,0.15924,19,blink
R2-04,INT,0.5,8.271203,0.144032,17,blink
R2-04,INT,0.5,9.313443,0.159593,19,blink
R2-04,INT,0.5,10.243207,0.121362,18,blink
R2-04,INT,0.5,11.646497,0.192689,23,blink
R2-04,INT,0.5,14.162197,0.159615,19,blink
R2-04,INT,0.5,15.770214,31.176123,3741,extended
R2-04,INT,0.5,52.318911,0.201127,24,blink
R2-04,INT,0.5,55.343698,0.150937,18,blink
R2-04,INT,0.5,58.792637,0.126205,15,blink
R2-04,INT,0.5,63.499915,0.117683,14,blink
R2-04,INT,0.5,64.557653,0.109946,13,blink
R2-04,INT,0.5,65.341356,0.184247,22,blink
R2-04,INT,0.5,73.747291,0.151148,18,blink
R2-04,INT,0.5,76.362253,0.143903,17,blink
R2-04,INT,0.5,84.001911,0.178638,21,blink
R2-04,INT,0.5,85.911143,0.152518,18,blink
R2-04,INT,0.5,86.977484,0.176262,21,blink
R2-04,INT,0.5,88.875652,0.20215,24,blink
R2-04,INT,0.5,89.718625,0.158941,19,blink
R2-04,INT,0.5,98.565893,0.117756,14,blink
R2-04,INT,0.5,106.797125,0.217734,26,blink
R2-04,INT,0.5,108.295757,0.168793,20,blink
R2-04,INT,0.5,110.211948,0.160462,19,blink
R2-04,INT,0.5,114.862069,0.150851,18,blink
R2-04,INT,0.5,117.694704,0.135271,16,blink
R2-04,INT,0.5,143.054831,0.184277,22,blink
R2-04,INT,0.5,146.294312,0.177056,21,blink
R2-04,INT,0.5,152.835021,0.209946,25,blink
R2-04,INT,0.5,159.84054,0.102818,12,blink
R2-04,INT,0.5,160.808437,0.218027,26,blink
R2-04,INT,0.5,161.725031,0.209401,25,blink
R2-04,INT,0.5,167.064258,0.152365,18,blink
R2-04,INT,0.5,171.14652,0.160563,19,blink
R2-04,INT,0.5,175.029809,0.117833,14,blink
R2-04,INT,0.5,175.938015,0.176478,21,blink
R2-04,INT,0.5,176.971155,0.151058,18,blink
R2-04,INT,0.5,177.913708,0.108315,18,blink
R2-04,INT,0.5,178.562135,0.143005,17,blink
R2-04,INT,0.5,179.361991,0.160197,19,blink
R2-04,INT,0.5,181.395254,0.142577,17,blink
R2-04,INT,0.5,182.544879,0.169152,20,blink
R2-04,INT,0.5,184.402858,0.1676,20,blink
